"time (m)",V,Ah
188.254,39.4,3.8425560869565167
188.4,39.4,3.8455335196687326
188.605,39.4,3.8497141614906782
188.788,39.4,3.8534461490683185
189.095,39.4,3.859706915113867
189.402,39.39,3.8659660921325
189.488,39.4,3.8677199223602434
189.794,39.39,3.8739587111801193
190.099,39.39,3.880177111801237
190.109,39.4,3.880381045548649
190.383,39.4,3.885968830227738
190.688,39.4,3.892188809523804
190.952,39.39,3.897571293995854
191.187,39.4,3.9023637370600364
191.4,39.4,3.906707525879912
191.705,39.39,3.91292592650103
191.773,39.4,3.9143126759834312
191.998,39.4,3.9189011853002014
192.109,39.4,3.921164849896475
192.408,39.39,3.927260921325046
192.527,39.4,3.9296877329192488
192.829,39.39,3.9358449689440937
193.133,39.39,3.942042981366454
193.435,39.4,3.9482017805382967
193.74,39.39,3.954420181159415
194.048,39.39,3.960699746376806
194.356,39.39,3.9669793115941974
194.638,39.4,3.9727302432712164
194.942,39.39,3.9789282556935768
195.242,39.39,3.9850447153209054
195.546,39.39,3.991242727743266
195.852,39.39,3.9974815165631417
196.159,39.39,4.003740693581775
196.46,39.39,4.009877541407862
196.76,39.39,4.015994001035191
197.061,39.39,4.022130848861278
197.369,39.39,4.028410414078669
197.672,39.39,4.034588038302272
197.978,39.39,4.040826827122148
198.26,39.38,4.046574839544507
198.564,39.39,4.052772851966868
198.865,39.39,4.058909699792955
198.944,39.38,4.060519958592127
199.249,39.39,4.066738359213245
199.522,39.38,4.072302924430636
199.826,39.39,4.078500936852996
200.125,39.39,4.084597008281568
200.428,39.39,4.090774632505171
200.724,39.39,4.096809539337468
200.958,39.38,4.101579166666661
201.259,39.39,4.107716014492747
201.492,39.38,4.1124652587991655
201.797,39.39,4.118683659420284
202.099,39.39,4.1248408954451286
202.275,39.38,4.128428307453411
202.577,39.39,4.134585543478256
202.88,39.39,4.140763167701858
203.096,39.38,4.145165900621113
203.38,39.38,4.150954679089022
203.684,39.39,4.157152691511382
203.988,39.39,4.163350703933743
204.057,39.38,4.164757132505171
204.194,39.38,4.167549606625254
204.341,39.38,4.170545910973081
204.649,39.39,4.176825476190472
204.952,39.39,4.183003100414075
205.255,39.38,4.189179156314696
205.558,39.39,4.195356780538298
205.769,39.38,4.1996575983436815
206.07,39.39,4.205794446169768
206.367,39.39,4.211849741200823
206.67,39.39,4.218027365424426
206.814,39.38,4.220962520703929
207.085,39.38,4.226486319875772
207.373,39.38,4.2323566304347775
207.582,39.38,4.236616682194612
207.829,39.38,4.24165128881987
208.044,39.39,4.24603475155279
208.344,39.38,4.252149658385087
208.647,39.38,4.258325714285708
208.842,39.39,4.262301413043472
209.144,39.38,4.268457085921319
209.447,39.38,4.27463314182194
209.754,39.38,4.280890729813658
209.983,39.39,4.285559627329186
210.29,39.38,4.291817215320904
210.592,39.38,4.297972888198752
210.894,39.38,4.304128561076598
211.197,39.38,4.310304616977219
211.505,39.38,4.316582587991712
211.778,39.37,4.322145740165625
212.081,39.38,4.328321796066246
212.385,39.38,4.334518234989641
212.415,39.37,4.335129570393368
212.72,39.38,4.341346392339538
212.807,39.37,4.343119265010346
212.967,39.37,4.346379720496889
213.186,39.37,4.350842468944093
213.488,39.38,4.35699814182194
213.546,39.37,4.358180056935812
213.841,39.37,4.364191521739125
214.009,39.38,4.367615869565212
214.314,39.38,4.373832691511382
214.613,39.37,4.379925667701858
214.92,39.38,4.3861832556935765
215.029,39.37,4.388404440993784
215.337,39.37,4.394680817805378
215.564,39.38,4.399307763975151
215.684,39.38,4.40175372670807
215.989,39.37,4.407968969979292
216.289,39.37,4.414082324016559
216.3,39.38,4.414306537267077
216.604,39.37,4.4205014026915075
216.908,39.37,4.426696268115937
217.208,39.37,4.432809622153204
217.516,39.37,4.439085998964798
217.823,39.37,4.445341997929602
218.126,39.37,4.451516485507241
218.425,39.37,4.457609461697718
218.651,39.38,4.462216024844716
218.952,39.37,4.468349756728774
219.26,39.37,4.474626133540368
219.564,39.37,4.4808209989647985
219.868,39.37,4.487015864389229
220.172,39.37,4.49321072981366
220.471,39.37,4.499303706004136
220.778,39.37,4.505559704968939
221.081,39.37,4.511734192546578
221.386,39.37,4.5179494358178
221.689,39.37,4.52412392339544
221.992,39.37,4.530298410973079
222.296,39.37,4.536493276397509
222.602,39.37,4.542728897515522
222.731,39.38,4.54535830745341
223.029,39.37,4.551430905797095
223.331,39.37,4.557585015527944
223.629,39.37,4.563657613871629
223.932,39.37,4.569832101449268
224.232,39.37,4.5759454554865355
224.539,39.37,4.582201454451338
224.844,39.37,4.58841669772256
225.148,39.37,4.594611563146991
225.453,39.37,4.600826806418213
225.581,39.36,4.603434508281566
225.886,39.37,4.609649751552788
225.935,39.36,4.610648012422353
226.211,39.36,4.61627086956521
226.356,39.36,4.61922490683229
226.55,39.36,4.623177204968936
226.855,39.37,4.629392448240157
226.883,39.36,4.629962883022766
227.002,39.36,4.6323872308488525
227.132,39.36,4.635035678053821
227.288,39.36,4.638213814699784
227.442,39.36,4.641351206004132
227.75,39.37,4.647627582815726
227.972,39.36,4.652150315734981
228.275,39.37,4.65832480331262
228.305,39.36,4.658935983436844
228.605,39.37,4.665049337474111
228.764,39.36,4.668288592132496
229.063,39.36,4.674380020703924
229.348,39.37,4.6801877070393285
229.652,39.36,4.686380998964794
229.751,39.37,4.688398405797093
230.057,39.36,4.694632443064173
230.137,39.37,4.696262670807445
230.442,39.36,4.702476335403719
230.749,39.36,4.708730745341607
231.056,39.36,4.7149851552794955
231.251,39.37,4.718958835403719
231.556,39.36,4.725172499999993
231.595,39.35,4.72596683229813
231.901,39.36,4.732200869565211
232.087,39.35,4.735989223602477
232.392,39.36,4.742202888198751
232.697,39.36,4.748416552795025
232.872,39.35,4.751980864389227
233.069,39.35,4.755993260869558
233.376,39.36,4.762247670807446
233.386,39.35,4.762451345755687
233.682,39.36,4.768481656314693
233.982,39.36,4.774593457556929
234.042,39.35,4.77581550724637
234.277,39.35,4.780601868530013
234.576,39.35,4.786691749482395
234.855,39.36,4.792375724637674
235.03,39.36,4.795940942028979
235.141,39.35,4.7982017339544445
235.418,39.35,4.803843530020697
235.66,39.35,4.808772463768109
235.844,39.35,4.812520082815728
236.106,39.36,4.817857722567281
236.411,39.36,4.8240713871635545
236.718,39.36,4.830325797101443
236.905,39.35,4.834134518633534
237.08,39.35,4.837698830227737
237.362,39.35,4.843442463768109
237.658,39.36,4.849472774327115
237.738,39.35,4.851102173913037
237.853,39.35,4.853444435817799
237.988,39.35,4.8561940476190415
238.292,39.35,4.862385766045542
238.331,39.36,4.863180300207032
238.513,39.36,4.866888126293989
238.816,39.35,4.873059477225666
238.934,39.36,4.875463452380945
239.234,39.35,4.881573700828151
239.262,39.36,4.882144135610759
239.568,39.35,4.888376589026908
239.872,39.35,4.894568307453409
240.178,39.35,4.900800760869558
240.482,39.35,4.906992479296059
240.787,39.35,4.9132045652173835
241.091,39.35,4.919396283643884
241.392,39.35,4.925526899585913
241.693,39.35,4.9316575155279425
241.996,39.35,4.937828866459619
242.302,39.35,4.944061319875768
242.604,39.35,4.950212303312622
242.911,39.35,4.956465124223595
243.217,39.35,4.9626975776397435
243.522,39.35,4.968909663561068
243.824,39.34,4.975059083850923
244.123,39.35,4.981148964803304
244.425,39.35,4.987299948240158
244.497,39.34,4.988766035196679
244.664,39.34,4.992166542443056
244.971,39.35,4.99841936335403
244.981,39.34,4.998622986542435
245.197,39.34,5.003021247412001
245.502,39.35,5.009233333333325
245.629,39.34,5.011819347826079
245.934,39.35,5.018031433747404
246.002,39.34,5.019416071428563
246.169,39.35,5.022817443064174
246.472,39.34,5.02898722567287
246.773,39.34,5.035116283643884
247.078,39.34,5.041326790890261
247.312,39.35,5.046092784679081
247.521,39.35,5.0503495910973
247.657,39.35,5.053119570393367
247.957,39.34,5.05922826604554
248.044,39.35,5.06100023809523
248.288,39.35,5.06596990683229
248.434,39.35,5.068943561076596
248.733,39.34,5.075031894409929
248.742,39.35,5.075215201863345
248.974,39.35,5.079940460662517
249.28,39.34,5.086171330227734
249.29,39.35,5.086375005175975
249.575,39.35,5.09217974120082
249.652,39.33,5.09374724120082
249.959,39.34,5.099998473084878
250.26,39.34,5.1061275310558925
250.552,39.33,5.112071816770178
250.794,39.33,5.116998245341607
251.099,39.33,5.123207173913035
251.397,39.34,5.129275144927528
251.67,39.33,5.134832644927528
251.884,39.33,5.139189073498956
251.992,39.34,5.141388203933739
252.284,39.33,5.147332489648025
252.589,39.34,5.1535429968944015
252.687,39.33,5.1555379968944015
252.987,39.34,5.161646692546575
253.284,39.34,5.167694301242227
253.588,39.33,5.173882872670799
253.892,39.33,5.1800714440993705
254.196,39.33,5.186260015527942
254.498,39.33,5.192407872670799
254.8,39.33,5.198555729813656
254.915,39.34,5.200897396480323
255.158,39.32,5.205842924430633
255.464,39.33,5.212072210144919
255.767,39.33,5.2182404244306335
255.882,39.32,5.22058090062111
256.186,39.33,5.226769472049681
256.491,39.33,5.23297840062111
256.791,39.33,5.239085543478253
257.094,39.33,5.245253757763967
257.18,39.32,5.247004026915106
257.485,39.33,5.253212955486535
257.504,39.32,5.253599642857135
257.717,39.32,5.257934611801233
258.02,39.33,5.264102826086948
258.089,39.32,5.2655071118012335
258.397,39.32,5.271775517598335
258.7,39.32,5.277942163561067
258.739,39.33,5.278736092132496
259.044,39.32,5.284943442028976
259.348,39.32,5.291130439958583
259.651,39.32,5.297297085921316
259.942,39.33,5.3032210144927445
260.25,39.32,5.309489420289846
260.389,39.33,5.3123190631469885
260.688,39.32,5.318404301242226
260.996,39.32,5.324672707039327
261.304,39.32,5.330941112836428
261.608,39.32,5.337128110766035
261.915,39.32,5.343376164596263
262.221,39.32,5.349603866459617
262.529,39.32,5.355872272256718
262.834,39.32,5.362079622153199
263.136,39.32,5.368225916149059
263.443,39.32,5.374473969979285
263.453,39.31,5.374677437888188
263.764,39.32,5.381006899585912
264.067,39.32,5.387173545548644
264.106,39.31,5.387967070393365
264.334,39.31,5.392606138716346
264.642,39.32,5.398874544513447
264.671,39.31,5.399464601449265
264.911,39.31,5.404347831262929
265.166,39.31,5.409536262939947
265.474,39.32,5.4158046687370485
265.631,39.31,5.41899911490682
265.867,39.31,5.423800957556925
266.174,39.31,5.430047422360237
266.373,39.32,5.434097463768104
266.58,39.31,5.43830924948239
266.887,39.31,5.444555714285703
267.046,39.32,5.447791677018622
267.227,39.32,5.451475383022762
267.535,39.31,5.457742194616966
267.839,39.31,5.463927619047607
267.868,39.3,5.464517525879905
268.174,39.31,5.470743643892327
268.243,39.3,5.4721472153208985
268.547,39.31,5.478332639751541
268.558,39.3,5.478556397515515
268.865,39.31,5.484802862318828
269.171,39.31,5.49102898033125
269.19,39.3,5.49141547101448
269.43,39.3,5.49629745859212
269.561,39.3,5.4989622101449145
269.84,39.3,5.504637520703921
270.147,39.31,5.510883985507234
270.404,39.31,5.5161131107660335
270.715,39.3,5.522439353002058
270.795,39.31,5.5240670962732805
271.103,39.3,5.5303323136645846
271.406,39.3,5.536495822981355
271.718,39.3,5.542842406832286
272.025,39.3,5.549087282608683
272.333,39.3,5.555352499999988
272.639,39.3,5.561577034161479
272.943,39.3,5.567760885093155
273.25,39.29,5.574004171842637
273.553,39.3,5.580167681159407
273.591,39.29,5.580940465838497
273.823,39.29,5.585658519668724
274.126,39.3,5.591822028985494
274.136,39.29,5.592025393374729
274.401,39.29,5.597414549689429
274.636,39.3,5.602194829192535
274.785,39.3,5.605225729813653
275.092,39.29,5.6114690165631345
275.395,39.29,5.617630957556924
275.523,39.3,5.620234684264999
275.75,39.3,5.62485223084885
276.055,39.29,5.631054844720485
276.183,39.3,5.633658571428559
276.439,39.3,5.638866024844709
276.742,39.29,5.645027965838498
277.044,39.29,5.651169570393362
277.352,39.29,5.657433193581768
277.393,39.28,5.658266775362306
277.699,39.29,5.664489725672866
277.995,39.29,5.670509311594191
278.299,39.28,5.676690015527938
278.603,39.28,5.682870719461686
278.91,39.28,5.689112417184254
279.138,39.29,5.693749125258787
279.442,39.28,5.699929829192535
279.744,39.28,5.706069870600403
280.051,39.28,5.712311568322969
280.355,39.28,5.718492272256717
280.666,39.28,5.724815295031044
280.911,39.27,5.729795186335392
281.216,39.28,5.735996221532079
281.518,39.28,5.742136262939946
281.658,39.27,5.7449819151138595
281.805,39.27,5.747969849896468
281.974,39.27,5.75140495859212
282.244,39.27,5.756893002070382
282.442,39.27,5.760917567287772
282.746,39.27,5.767096697722555
282.912,39.28,5.770471687370588
283.214,39.28,5.776611728778455
283.39,39.28,5.780190031055888
283.691,39.27,5.7863081832298
283.71,39.28,5.78669447722566
284.005,39.26,5.79268914596272
284.307,39.27,5.79882762422359
284.436,39.26,5.801449021739118
284.739,39.27,5.807607826086944
284.985,39.26,5.812606770186323
285.103,39.27,5.815005248447193
285.407,39.27,5.821184378881975
285.466,39.26,5.822383312629388
285.682,39.27,5.8267737474119965
285.85,39.27,5.830188530020692
285.999,39.27,5.833217116977214
286.162,39.27,5.836530269151126
286.415,39.27,5.841672769151127
286.721,39.26,5.84789096790889
287.026,39.26,5.8540888457556814
287.329,39.26,5.860246081780526
287.634,39.26,5.8664439596273175
287.939,39.26,5.8726418374741085
288.241,39.26,5.878778752587979
288.545,39.26,5.884956309523798
288.806,39.25,5.890258716356095
289.108,39.26,5.896395631469967
289.157,39.25,5.897391102484459
289.284,39.26,5.899971858178041
289.589,39.26,5.906169736024832
289.786,39.25,5.910171935817793
290.086,39.25,5.916266656314688
290.292,39.26,5.920452763975143
290.595,39.25,5.926608431677007
290.897,39.25,5.93274378364388
291.206,39.25,5.939021345755681
291.307,39.24,5.941072712215308
291.475,39.24,5.944484886128352
291.695,39.24,5.948953209109718
291.998,39.24,5.9551073084886
292.187,39.25,5.958946982401644
292.391,39.25,5.963091392339532
292.548,39.25,5.966280962732906
292.853,39.24,5.972475683229801
293.157,39.24,5.978650093167689
293.462,39.24,5.9848448136645835
293.765,39.24,5.990998913043465
293.953,39.23,5.9948163250517466
294.258,39.24,6.001011045548641
294.559,39.23,6.007122965838497
294.569,39.24,6.007326071428559
294.873,39.23,6.013498907867482
295.099,39.24,6.018089094202885
295.405,39.23,6.024302541407854
295.712,39.23,6.030536293995846
296.014,39.23,6.036668519668725
296.317,39.23,6.042821050724625
296.447,39.22,6.045460077639739
296.681,39.22,6.050210326086944
296.817,39.22,6.052971154244294
297.082,39.22,6.058350709109718
297.383,39.23,6.064462629399573
297.412,39.22,6.065051335403714
297.638,39.22,6.069639182194605
297.738,39.23,6.071669720496883
298.041,39.22,6.077820683229802
298.101,39.23,6.079039006211168
298.278,39.23,6.082633059006199
298.572,39.22,6.088601319875765
298.879,39.22,6.094833483436842
299.185,39.22,6.101045346790879
299.421,39.21,6.1058349741200715
299.547,39.21,6.108392148033116
299.799,39.21,6.113506495859202
300.086,39.21,6.119331169772246
300.388,39.21,6.1254602691511275
300.691,39.21,6.131609663561066
300.883,39.22,6.135507303312619
301.189,39.21,6.141717582815725
301.49,39.21,6.147826387163551
301.79,39.21,6.153914896480321
302.096,39.21,6.160125175983427
302.395,39.21,6.16619339026914
302.434,39.2,6.166984694616968
302.667,39.2,6.171712230848851
302.9,39.2,6.176439767080734
303.205,39.2,6.182628172877836
303.507,39.2,6.188755709109721
303.809,39.2,6.194883245341606
304.114,39.2,6.201071651138706
304.416,39.2,6.207199187370591
304.696,39.19,6.21287889751552
305,39.2,6.219047013457548
305.088,39.19,6.220832065217382
305.394,39.19,6.227039177018624
305.451,39.2,6.228195698757755
305.692,39.2,6.233085553830219
305.992,39.2,6.239172510351958
306.29,39.19,6.245217344720488
306.593,39.19,6.251363602484463
306.894,39.19,6.25746929089026
307.195,39.19,6.263574979296057
307.499,39.19,6.269741521739122
307.803,39.19,6.275908064182185
308.018,39.18,6.280268157349886
308.164,39.18,6.283228964803303
308.435,39.18,6.288724710144918
308.738,39.18,6.294869399585912
309.042,39.18,6.301034368530011
309.144,39.17,6.303102349896472
309.449,39.18,6.309287598343677
309.757,39.18,6.315533685300199
309.787,39.17,6.316141915113863
310.088,39.18,6.322246045548646
310.273,39.17,6.325996796066245
310.555,39.17,6.331714156314692
310.861,39.17,6.33791810041407
311.166,39.17,6.344101770186327
311.472,39.17,6.350305714285706
311.778,39.17,6.356509658385085
312.08,39.17,6.3626325051759745
312.387,39.17,6.368856723602476
312.689,39.17,6.374979570393366
312.729,39.16,6.375790336438914
313.031,39.17,6.381913183229805
313.051,39.16,6.382318566252579
313.361,39.16,6.388602003105581
313.381,39.17,6.389007489648024
313.685,39.16,6.395169311594194
313.986,39.16,6.401270326086948
314.279,39.15,6.407207670807445
314.584,39.16,6.413389761904753
314.652,39.15,6.414767712215312
314.868,39.15,6.419144730848853
315.175,39.15,6.425365771221524
315.475,39.16,6.431446516563139
315.78,39.15,6.437627028985498
316.079,39.15,6.443685957556927
316.384,39.15,6.449866469979288
316.688,39.15,6.456026718426492
316.717,39.14,6.456614223602475
316.953,39.14,6.46139530020703
317.257,39.14,6.467553975155271
317.565,39.14,6.4737936853001985
317.867,39.14,6.479911842650095
318.17,39.14,6.486050258799163
318.286,39.15,6.488400879917175
318.585,39.14,6.494458260869556
318.89,39.14,6.500637194616968
319.155,39.13,6.506004404761895
319.464,39.14,6.512264373705995
319.768,39.14,6.518423048654235
319.808,39.13,6.519233193581772
320.11,39.13,6.525349787784671
320.367,39.14,6.530556299171835
320.531,39.14,6.533878742236016
320.832,39.13,6.539975082815726
321.132,39.13,6.546051169772248
321.359,39.12,6.5506475672877755
321.66,39.12,6.556742349896472
321.961,39.12,6.562837132505167
322.027,39.13,6.564173871635601
322.331,39.12,6.570329399585913
322.553,39.13,6.5748257039337386
322.857,39.12,6.58098123188405
323.158,39.12,6.587076014492745
323.459,39.12,6.593170797101441
323.765,39.12,6.599366821946161
324.07,39.12,6.605542598343677
324.159,39.11,6.607344249482393
324.289,39.11,6.609975874741193
324.5,39.12,6.614248297101441
324.734,39.12,6.618986433747404
324.89,39.12,6.622145191511379
325.195,39.11,6.628319389233947
325.501,39.11,6.6345138302277356
325.805,39.11,6.640667784679082
325.921,39.1,6.643015403726701
326.196,39.1,6.648580879917178
326.502,39.11,6.654775320910967
326.551,39.1,6.655766987577633
326.751,39.11,6.659815641821939
327.051,39.1,6.665887070393367
327.357,39.1,6.672079927536225
327.659,39.1,6.678191832298129
327.962,39.1,6.684323975155272
328.122,39.09,6.6875612422360176
328.427,39.09,6.693732282608688
328.581,39.08,6.696847355072456
328.59,39.07,6.697029358178045
328.897,39.07,6.703237686335395
329.202,39.07,6.70940556935817
329.405,39.08,6.713511801242228
329.708,39.07,6.719639239130427
330.007,39.07,6.725685786749475
330.314,39.07,6.731894114906825
330.618,39.07,6.738041775362311
330.918,39.07,6.744108545548647
331.221,39.07,6.750235983436846
331.292,39.06,6.751671418219454
331.423,39.06,6.7543198964803235
331.727,39.07,6.76046755693581
332.029,39.06,6.7665732091097235
332.333,39.06,6.772719296066246
332.631,39.06,6.77874407867494
332.817,39.05,6.7825035507246305
332.944,39.05,6.785070502070386
333.09,39.05,6.7880214855072385
333.308,39.05,6.7924277484471975
333.417,39.06,6.794631444099371
333.722,39.05,6.80079616977225
333.77,39.06,6.801766604554858
334.072,39.05,6.807870693581774
334.38,39.05,6.814096055900614
334.684,39.05,6.820240569358171
334.994,39.05,6.826506356107654
335.299,39.05,6.83267108178053
335.606,39.05,6.838876231884051
335.91,39.05,6.845020745341608
336.218,39.05,6.851246107660448
336.248,39.04,6.851852318840572
336.557,39.04,6.858096293995851
336.781,39.05,6.862623830227736
337.086,39.04,6.868786977225665
337.391,39.04,6.874950124223594
337.693,39.04,6.881052650103511
337.99,39.03,6.887052603519661
338.138,39.04,6.890043245341606
338.442,39.03,6.896184611801234
338.452,39.04,6.896386682194609
338.752,39.04,6.902448793995851
339.054,39.03,6.908549756728769
339.355,39.03,6.914630517598336
339.659,39.03,6.920771884057962
339.96,39.03,6.926852644927527
340.264,39.03,6.932994011387155
340.571,39.03,6.939195983436845
340.877,39.03,6.9453777536231796
340.949,39.02,6.946831915113862
341.251,39.02,6.952931314699783
341.439,39.02,6.956728291925457
341.743,39.02,6.962868084886119
341.801,39.03,6.964039792960653
342.102,39.02,6.970118995859203
342.407,39.02,6.9762789855072365
342.683,39.01,6.9818518426500935
342.984,39.02,6.987931045548644
343.092,39.01,6.990111728778458
343.387,39.01,6.996068224637671
343.673,39.02,7.001844477225663
343.975,39.01,7.007942313664587
344.021,39.02,7.008871361283634
344.321,39.01,7.0149288146997835
344.621,39.01,7.020986268115932
344.924,39.01,7.027104296066242
345.225,39.01,7.03318194099378
345.528,39.01,7.03929996894409
345.832,39.01,7.045438188405787
346.134,39.01,7.051536024844711
346.438,39.01,7.0576742443064076
346.737,39.01,7.06371150621117
346.952,39,7.068051568322971
347.252,39.01,7.074109021739121
347.292,39,7.074916475155269
347.539,39.01,7.079903778467899
347.738,39.01,7.083921889233944
348.044,39,7.0900989078674845
348.172,38.99,7.092682096273283
348.477,39,7.098838928571419
348.741,38.99,7.104166754658375
348.892,38.99,7.1072141097308394
349.046,38.99,7.110322008281564
349.352,39,7.116499026915104
349.413,38.99,7.1177300776397425
349.575,38.99,7.120999425465829
349.881,38.99,7.127174860248437
349.891,39,7.127376723602476
350.199,38.99,7.133592520703925
350.505,38.99,7.1397679554865325
350.807,38.99,7.14586266563146
351.115,38.99,7.152078462732909
351.421,38.99,7.158253897515517
351.44,38.98,7.158637241200817
351.742,38.99,7.164731951345745
351.842,38.98,7.166749549689429
351.972,38.98,7.16937242753622
352.273,38.99,7.175446956521728
352.52,38.99,7.180431702898538
352.648,38.99,7.183014891304336
352.948,38.98,7.189067686335391
353.117,38.99,7.19247830227742
353.419,38.98,7.19857144927535
353.726,38.98,7.204765476190464
354.03,38.98,7.210898975155267
354.329,38.98,7.216931594202887
354.631,38.98,7.223024741200816
354.931,38.98,7.229077536231872
355.147,38.97,7.23343443064181
355.445,38.98,7.239446873705992
355.604,38.97,7.242654032091085
355.905,38.98,7.248727003105578
356.213,38.98,7.25494120600413
356.52,38.98,7.2611352329192425
356.816,38.97,7.267105791925453
357.121,38.97,7.273257888198745
357.13,38.98,7.2734394720496764
357.26,38.98,7.276062349896467
357.561,38.97,7.282133762939945
357.866,38.97,7.288285859213237
358.048,38.96,7.291956004140773
358.32,38.96,7.297441055900607
358.436,38.96,7.299780269151124
358.603,38.96,7.303147929606611
358.906,38.97,7.309259684264997
359.037,38.96,7.311901381987563
359.34,38.96,7.318011568322967
359.643,38.96,7.32412175465837
359.951,38.96,7.330332769151125
360.184,38.96,7.33503136128363
360.49,38.96,7.341202044513444
360.791,38.96,7.347271899585907
360.96,38.97,7.350680766045534
361.069,38.97,7.352879384057958
361.185,38.97,7.355219197722554
361.494,38.96,7.361450377846778
361.8,38.96,7.3676210610765915
362.106,38.96,7.373791744306405
362.41,38.96,7.379922096273279
362.715,38.96,7.3860726138716215
363.022,38.96,7.392263462732905
363.329,38.96,7.398454311594189
363.633,38.96,7.404584663561062
363.652,38.95,7.404967712215306
363.924,38.95,7.410451356107646
364.139,38.95,7.414785854037253
364.439,38.96,7.420835543478247
364.577,38.96,7.423618400621104
364.857,38.95,7.429263328157337
365.163,38.95,7.4354324275362185
365.465,38.95,7.441520885093153
365.483,38.96,7.441883866459613
365.651,38.96,7.44527169254657
365.951,38.95,7.451319829192533
365.961,38.96,7.451521485507233
366.224,38.94,7.456822324016549
366.526,38.95,7.462910781573486
366.829,38.95,7.469019399585908
367.133,38.95,7.475148178053816
367.143,38.96,7.475349834368516
367.445,38.95,7.4814382919254525
367.75,38.95,7.487587230848848
368.054,38.95,7.493716009316756
368.358,38.95,7.4998447877846655
368.526,38.94,7.503230874741187
368.712,38.94,7.506979756728764
368.889,38.94,7.510547241200815
369.086,38.94,7.514517831262927
369.391,38.95,7.520666770186322
369.7,38.95,7.526896350931663
369.74,38.94,7.527702562111788
370.05,38.94,7.53395069875775
370.353,38.94,7.540057748447191
370.538,38.95,7.543787432712202
370.846,38.94,7.549995258799158
370.935,38.95,7.55178953933746
371.218,38.95,7.557494948240152
371.396,38.95,7.561083509316757
371.707,38.94,7.567351801242222
372.013,38.94,7.573519316770172
372.324,38.94,7.579787608695638
372.629,38.94,7.585934968944086
372.935,38.94,7.5921024844720355
373.24,38.94,7.598249844720483
373.548,38.94,7.604457670807439
373.851,38.94,7.61056472049688
374.152,38.94,7.616631459627315
374.456,38.94,7.62275866459626
374.755,38.94,7.628785093167688
375.059,38.94,7.6349122981366335
375.363,38.94,7.641039503105577
375.667,38.94,7.64716670807452
375.969,38.94,7.653253602484458
375.98,38.93,7.653475253623175
376.286,38.94,7.659642769151125
376.483,38.93,7.6636123395445
376.765,38.93,7.669294668737046
377.074,38.94,7.675522650103506
377.202,38.94,7.678102525879903
377.32,38.93,7.680480238095224
377.477,38.94,7.683644616977211
377.664,38.93,7.687412686335389
377.772,38.94,7.689589456521724
378.085,38.93,7.695896438923381
378.114,38.94,7.696480942028971
378.289,38.94,7.700008115942015
378.592,38.93,7.706113597308474
378.902,38.94,7.712361733954436
379.201,38.93,7.718386614906818
379.504,38.93,7.724492096273277
379.811,38.93,7.7306781780538145
379.989,38.92,7.7342639751552635
380.295,38.93,7.740429906832283
380.603,38.93,7.74663613871634
380.906,38.93,7.7527416200828
381.005,38.92,7.7547359679088865
381.31,38.92,7.760880170807438
381.508,38.92,7.7648688664596115
381.813,38.92,7.771013069358163
382.051,38.92,7.775807562111786
382.253,38.93,7.779877883022759
382.563,38.93,7.786124415113856
382.865,38.92,7.792208183229799
383.154,38.93,7.798031563146983
383.299,38.93,7.800953328157335
383.414,38.93,7.803270590062097
383.672,38.93,7.808469316770172
383.977,38.92,7.814613519668722
384.279,38.92,7.8206972877846646
384.388,38.93,7.822893649068308
384.695,38.92,7.829078141821932
385,38.92,7.835222344720483
385.299,38.92,7.8412456780538164
385.605,38.92,7.847410025879904
385.914,38.92,7.853634808488599
386.219,38.92,7.85977901138715
386.533,38.92,7.866104518633527
386.839,38.92,7.872268866459613
387.145,38.92,7.8784332142857
387.456,38.92,7.884698286749469
387.757,38.92,7.890761909937875
388.062,38.92,7.896906112836426
388.369,38.92,7.90309060559005
388.674,38.92,7.909234808488599
388.981,38.92,7.915419301242223
389.157,38.91,7.918963897515515
389.466,38.92,7.9251886801242115
389.77,38.92,7.931312738095225
389.819,38.91,7.932299585921313
390.123,38.92,7.938423643892326
390.244,38.91,7.940860553830215
390.551,38.91,7.947043457556923
390.777,38.92,7.951596211180111
391.08,38.91,7.957698555900608
391.268,38.91,7.961484829192533
391.571,38.91,7.967587173913031
391.878,38.91,7.973770077639738
392.185,38.92,7.979954570393362
392.491,38.92,7.986118918219448
392.51,38.91,7.986501573498952
392.638,38.91,7.98907946169771
392.747,38.92,7.99127525879916
392.854,38.92,7.993430766045536
393.16,38.91,7.999593530020692
393.25,38.92,8.001406573498953
393.559,38.92,8.007631356107648
393.862,38.91,8.013733700828144
393.933,38.92,8.015163990683217
394.238,38.91,8.02130661490682
394.547,38.91,8.027529798136634
394.854,38.91,8.03371270186334
395.157,38.91,8.039815046583836
395.465,38.91,8.046018090062097
395.773,38.91,8.052221133540359
395.991,38.9,8.056610471014478
396.137,38.9,8.059550119047605
396.274,38.9,8.062308555900607
396.56,38.9,8.068067044513443
396.839,38.9,8.073684591097294
396.987,38.91,8.076665274327109
397.136,38.91,8.079666097308476
397.443,38.91,8.085849001035182
397.542,38.9,8.087842324016549
397.848,38.9,8.094003504140773
397.858,38.91,8.094204901656301
398.043,38.91,8.097930755693568
398.347,38.9,8.104051666666653
398.415,38.91,8.105421169772244
398.717,38.9,8.11150181159419
398.739,38.91,8.11194488612835
399.042,38.91,8.118047230848846
399.208,38.91,8.121390429606612
