"time (m)",V,Ah
173.91,39.42,3.552973757763958
174.07,39.42,3.5562383540372497
174.37,39.43,3.5623610248447033
174.46,39.42,3.5641973602484303
174.77,39.43,3.5705241200827986
174.92,39.42,3.5735846790890093
175.08,39.42,3.5768492753623016
175.28,39.42,3.5809300207039163
175.59,39.43,3.5872567805382847
175.9,39.43,3.593583540372653
175.97,39.42,3.5950118012422183
176.25,39.42,3.6007248447204794
176.43,39.42,3.604397515527933
176.59,39.42,3.6076621118012246
176.75,39.42,3.6109267080745164
177.03,39.42,3.6166397515527775
177.33,39.42,3.6227608695652003
177.63,39.43,3.6288835403726534
177.94,39.42,3.6352086956521563
178.24,39.42,3.641329813664579
178.4,39.43,3.6445952380952207
178.7,39.43,3.650717908902674
179.01,39.42,3.6570430641821767
179.31,39.42,3.6631641821945995
179.61,39.42,3.6692853002070223
179.66,39.43,3.6703057453415977
179.85,39.43,3.6741834368529847
180.08,39.42,3.678876293995842
180.27,39.43,3.682753985507229
180.58,39.42,3.689079140786732
180.63,39.43,3.6900995859213075
180.93,39.42,3.6962207039337303
180.99,39.43,3.697445238095221
181.26,39.43,3.7029556418219287
181.4,39.43,3.7058128881987407
181.71,39.42,3.7121380434782436
181.79,39.43,3.7137707556935644
182.1,39.42,3.7200959109730674
182.23,39.43,3.7227490683229636
182.5,39.43,3.728259472049672
182.8,39.42,3.7343805900620946
183.11,39.42,3.7407057453415975
183.41,39.42,3.7468268633540194
183.72,39.42,3.7531520186335223
184.03,39.42,3.7594771739130253
184.19,39.43,3.762742598343667
184.47,39.43,3.76845709109729
184.77,39.42,3.7745782091097126
185.04,39.41,3.7800858178053645
185.27,39.41,3.7847774844720314
185.51,39.41,3.789673136645944
185.82,39.42,3.795998291925447
186.12,39.42,3.8021194099378697
186.14,39.41,3.802527380952362
186.31,39.41,3.805995134575551
186.48,39.41,3.809462888198739
186.61,39.41,3.8121146997929425
186.88,39.41,3.8176223084885943
187.19,39.42,3.8239474637680972
187.24,39.41,3.8249673913043294
187.54,39.42,3.8310885093167513
187.74,39.41,3.835168219461679
187.9,39.41,3.838431987577621
188.21,39.42,3.844757142857124
188.26,39.41,3.8457770703933556
188.49,39.41,3.8504687370600226
188.8,39.41,3.85679228778466
189.1,39.42,3.862913405797082
189.41,39.42,3.869238561076585
189.47,39.41,3.870462474120063
189.66,39.41,3.8743381987577443
189.97,39.41,3.880661749482382
190.27,39.42,3.8867828674948046
190.28,39.41,3.8869868530020506
190.58,39.42,3.8931079710144734
190.68,39.41,3.895147826086937
190.99,39.42,3.90147298136644
191.04,39.41,3.902492908902672
191.19,39.42,3.905553467908883
191.5,39.42,3.911878623188386
191.63,39.41,3.9145304347825887
191.94,39.41,3.920853985507226
192.22,39.42,3.9265670289854873
192.52,39.41,3.932686594202879
192.58,39.42,3.9339108178053634
192.89,39.41,3.9402343685300005
192.95,39.42,3.941458592132485
193.17,39.41,3.9459462732919053
193.34,39.42,3.949414906832278
193.64,39.42,3.9555360248447
193.76,39.42,3.957984472049669
194.06,39.41,3.9641040372670604
194.37,39.42,3.9704291925465633
194.66,39.42,3.9763462732919046
194.96,39.41,3.982465838509296
195.01,39.42,3.9834860248446997
195.16,39.42,3.986546583850911
195.29,39.42,3.9891990683229603
195.6,39.41,3.995522619047598
195.7,39.42,3.997562991718405
195.93,39.42,4.002255848861263
196.16,39.42,4.00694870600412
196.43,39.42,4.0124577122153
196.74,39.41,4.018781262939937
196.78,39.42,4.01959741200826
197.08,39.41,4.025716977225651
197.37,39.42,4.031634057970992
197.67,39.41,4.037753623188383
197.98,39.41,4.044077173913021
198.29,39.41,4.050400724637658
198.6,39.41,4.056724275362296
198.86,39.42,4.0620292443063954
199.16,39.41,4.0681488095237865
199.46,39.41,4.074268374741178
199.77,39.41,4.080591925465815
200.07,39.41,4.086711490683206
200.38,39.41,4.093035041407844
200.69,39.41,4.099358592132481
200.99,39.41,4.105478157349872
201.3,39.41,4.11180170807451
201.61,39.41,4.1181252587991475
201.91,39.41,4.124244824016539
202.21,39.41,4.13036438923393
202.51,39.41,4.136483954451321
202.82,39.41,4.142807505175958
203.12,39.41,4.148927070393349
203.43,39.41,4.155250621117987
203.73,39.41,4.161370186335378
204.04,39.41,4.167693737060016
204.35,39.41,4.174017287784653
204.66,39.41,4.180340838509291
204.96,39.41,4.186460403726682
205.27,39.41,4.192783954451319
205.58,39.41,4.199107505175957
205.88,39.41,4.205227070393348
206.18,39.41,4.211346635610739
206.49,39.41,4.2176701863353765
206.55,39.4,4.218893788819849
206.81,39.4,4.224196066252561
207.12,39.41,4.230519616977198
207.17,39.4,4.231539285714258
207.32,39.4,4.234598291925439
207.62,39.41,4.24071785714283
207.93,39.41,4.247041407867467
208.23,39.41,4.253160973084858
208.54,39.41,4.259484523809496
208.85,39.41,4.265808074534133
209.15,39.41,4.2719276397515245
209.45,39.41,4.2780472049689156
209.75,39.41,4.284166770186307
210.05,39.41,4.290286335403698
210.11,39.4,4.29150993788817
210.35,39.4,4.296404347826058
210.66,39.41,4.302727898550695
210.79,39.4,4.305379037267051
211.1,39.41,4.311702587991689
211.41,39.41,4.318026138716326
211.72,39.41,4.324349689440964
211.88,39.4,4.327612629399556
212.04,39.4,4.330875569358148
212.15,39.41,4.333119409937859
212.45,39.41,4.33923897515525
212.76,39.41,4.345562525879887
212.77,39.4,4.3457664596273
213.06,39.4,4.351680538302248
213.37,39.41,4.358004089026886
213.68,39.41,4.364327639751523
213.94,39.41,4.3696312629399285
214.24,39.41,4.37575082815732
214.29,39.4,4.3767704968943795
214.6,39.41,4.383094047619017
214.9,39.41,4.389213612836408
215.2,39.41,4.395333178053799
215.49,39.41,4.401248757763945
215.79,39.4,4.407366770186305
215.85,39.41,4.408590683229783
216.16,39.4,4.414912629399556
216.47,39.41,4.421236180124193
216.77,39.4,4.427354192546554
217.07,39.4,4.433472204968914
217.31,39.41,4.438367857142827
217.62,39.4,4.4446898033126
217.67,39.41,4.445709730848831
217.86,39.41,4.449585455486512
218.16,39.4,4.455703467908872
218.47,39.4,4.462025414078645
218.77,39.4,4.468143426501006
219.08,39.4,4.474465372670778
219.38,39.4,4.480583385093138
219.68,39.4,4.486701397515499
219.99,39.4,4.493023343685271
220.29,39.4,4.499141356107631
220.36,39.39,4.500568530020675
220.61,39.39,4.505665579710116
220.91,39.4,4.511783592132476
221.08,39.39,4.515249585921296
221.39,39.4,4.521571532091068
221.52,39.39,4.524221997929578
221.79,39.39,4.529726811594174
221.91,39.39,4.532173395445106
222.18,39.39,4.5376782091097025
222.48,39.4,4.543796221532062
222.67,39.39,4.547669979296037
222.97,39.4,4.553787991718398
223.27,39.4,4.559906004140759
223.58,39.39,4.566226345755665
223.88,39.39,4.572342805382994
224.01,39.4,4.57499394409935
224.31,39.39,4.581110403726679
224.53,39.4,4.585596946169743
224.81,39.4,4.5913070910972795
225.1,39.4,4.597221169772228
225.41,39.39,4.603541511387134
225.58,39.4,4.607008385093139
225.89,39.39,4.613328726708046
226.19,39.39,4.619445186335375
226.49,39.39,4.625561645962705
226.57,39.4,4.627193115942001
226.87,39.39,4.6333095755693305
227.18,39.39,4.639629917184237
227.48,39.39,4.645746376811566
227.78,39.39,4.651862836438895
228.09,39.39,4.658183178053802
228.39,39.39,4.664299637681131
228.69,39.39,4.67041609730846
229,39.39,4.676736438923367
229.3,39.39,4.6828528985506965
229.6,39.39,4.688969358178025
229.91,39.39,4.695289699792932
230.21,39.39,4.701406159420261
230.51,39.39,4.70752261904759
230.81,39.39,4.71363907867492
231.11,39.39,4.719755538302249
231.41,39.39,4.725871997929578
231.71,39.39,4.731988457556907
232.02,39.39,4.738308799171814
232.11,39.38,4.740143271221504
232.42,39.39,4.74646361283641
232.73,39.39,4.752783954451317
232.82,39.38,4.754618426501007
233.12,39.39,4.760734886128336
233.23,39.38,4.762977018633512
233.54,39.39,4.7692973602484185
233.84,39.39,4.775413819875748
234.07,39.38,4.7801019151138435
234.3,39.38,4.784790010351939
234.54,39.38,4.789681935817777
234.7,39.38,4.7929432194616695
235,39.39,4.799059679088999
235.02,39.38,4.799467339544486
235.33,39.39,4.8057876811593925
235.64,39.39,4.812108022774299
235.74,39.39,4.814146842650076
236.05,39.39,4.820467184264983
236.35,39.38,4.82658209109728
236.66,39.38,4.832900828157322
236.96,39.38,4.83901573498962
236.98,39.39,4.839423498964775
237.12,39.39,4.8422778467908625
237.4,39.39,4.847986542443037
237.67,39.39,4.853491356107633
237.96,39.39,4.8594039337473856
238.22,39.39,4.864704865424404
238.44,39.39,4.869190269151112
238.67,39.39,4.873879554865397
238.97,39.38,4.879994461697695
239.03,39.39,4.881217753623161
239.33,39.38,4.887332660455459
239.64,39.38,4.8936513975155
239.94,39.38,4.899766304347798
240.21,39.37,4.905268322981339
240.51,39.38,4.911383229813636
240.58,39.37,4.9128096790889995
240.88,39.38,4.918924585921297
241.19,39.38,4.925243322981339
241.35,39.37,4.928503778467881
241.65,39.37,4.934617132505148
241.96,39.38,4.94093586956519
242.11,39.37,4.943992546583824
242.41,39.37,4.950105900621091
242.72,39.38,4.956424637681133
242.97,39.38,4.961520393374714
243.12,39.38,4.9645778467908634
243.3,39.38,4.968246790890243
243.61,39.37,4.974563923395419
243.92,39.37,4.9808810559005945
244.13,39.38,4.985161490683203
244.29,39.38,4.988422774327096
244.47,39.38,4.992091718426475
244.78,39.38,4.998410455486517
245.08,39.37,5.004523809523784
245.13,39.38,5.0055429606625
245.39,39.38,5.010842546583825
245.7,39.37,5.0171596790890005
245.74,39.38,5.017974999999974
246.04,39.37,5.024088354037241
246.11,39.38,5.025515165631445
246.31,39.38,5.02959177018631
246.62,39.37,5.035908902691486
246.92,39.37,5.042022256728753
247.22,39.37,5.04813561076602
247.52,39.37,5.054248964803287
247.83,39.37,5.060566097308463
247.84,39.36,5.060769824016537
248.15,39.37,5.067086956521713
248.45,39.37,5.07320031055898
248.72,39.36,5.078700931676993
249.03,39.37,5.085018064182169
249.33,39.37,5.091131418219436
249.64,39.37,5.097448550724612
249.94,39.37,5.103561904761879
250.05,39.36,5.105802898550699
250.21,39.36,5.109062525879891
250.36,39.36,5.112118426501009
250.59,39.36,5.116804140786724
250.82,39.36,5.121489855072438
251.03,39.37,5.125769202898526
251.34,39.36,5.132084730848836
251.64,39.36,5.138196532091072
251.84,39.37,5.142272101449251
252.04,39.37,5.146347670807429
252.28,39.37,5.151238354037242
252.58,39.36,5.157350155279478
252.61,39.37,5.157961490683205
252.88,39.37,5.163463509316745
253.19,39.36,5.169779037267056
253.36,39.37,5.173243271221508
253.67,39.36,5.179558799171818
253.97,39.36,5.185670600414054
254.27,39.36,5.1917824016562895
254.57,39.36,5.197894202898525
254.87,39.36,5.204006004140761
255.18,39.36,5.210321532091072
255.46,39.35,5.216024430641797
255.76,39.36,5.222136231884033
256.05,39.35,5.228042805382998
256.35,39.36,5.234154606625234
256.66,39.36,5.240470134575545
256.75,39.35,5.242303209109705
257.05,39.35,5.248413457556911
257.32,39.35,5.253912681159395
257.46,39.36,5.256764855072438
257.57,39.35,5.25900527950308
257.85,39.35,5.264708178053805
257.98,39.36,5.267356625258774
258.1,39.36,5.269801345755669
258.35,39.36,5.274894513457532
258.5,39.36,5.27795041407865
258.77,39.36,5.283451035196662
259.02,39.36,5.2885442028985254
259.32,39.35,5.294654451345731
259.62,39.35,5.3007646997929365
259.93,39.35,5.3070786231883815
260.23,39.35,5.313188871635587
260.53,39.35,5.319299120082791
260.84,39.35,5.325613043478236
261.14,39.35,5.331723291925441
261.45,39.35,5.338037215320886
261.75,39.35,5.344147463768092
262.05,39.35,5.3502577122152974
262.35,39.35,5.356367960662503
262.66,39.34,5.362680279503083
262.88,39.34,5.36715998964801
263.18,39.35,5.373270238095215
263.19,39.34,5.373473861283621
263.38,39.34,5.3773427018633315
263.57,39.34,5.381211542443042
263.75,39.34,5.384876759834347
263.98,39.34,5.38956009316768
264.18,39.34,5.3936325569357955
264.48,39.34,5.39974125258797
264.78,39.34,5.405849948240143
265.07,39.35,5.411756521739108
265.35,39.35,5.417459420289833
265.66,39.34,5.423771739130413
265.96,39.34,5.429880434782587
266.26,39.34,5.435989130434761
266.56,39.34,5.442097826086935
266.64,39.33,5.443726397515507
266.84,39.33,5.447797826086935
267.14,39.33,5.453904968944078
267.45,39.34,5.460217287784658
267.54,39.33,5.462049430641802
267.72,39.34,5.4657146480331065
268.02,39.34,5.47182334368528
268.08,39.33,5.473044772256708
268.38,39.34,5.4791534679088825
268.64,39.34,5.484447670807433
268.89,39.34,5.489538250517578
269.04,39.34,5.492592598343665
269.34,39.34,5.498701293995839
269.57,39.34,5.503384627329172
269.88,39.33,5.509695341614886
269.91,39.32,5.510305900621098
270.21,39.33,5.516413043478241
270.51,39.33,5.522520186335384
270.82,39.33,5.528830900621098
271.12,39.33,5.534938043478241
271.16,39.32,5.535752122153189
271.47,39.32,5.5420612318840385
271.65,39.32,5.545724585921304
271.81,39.33,5.548981728778448
272.1,39.32,5.554883799171823
272.41,39.32,5.561192908902672
272.71,39.32,5.567298498964783
272.84,39.33,5.569944927536212
273.14,39.32,5.576050517598324
273.44,39.32,5.582156107660436
273.75,39.32,5.588465217391285
274.06,39.32,5.594774327122134
274.36,39.32,5.600879917184246
274.66,39.32,5.606985507246358
274.97,39.32,5.613294616977207
275.14,39.31,5.616753571428552
275.44,39.32,5.622859161490664
275.61,39.31,5.626318115942009
275.92,39.31,5.632625621117993
276.22,39.32,5.6387312111801045
276.53,39.31,5.645038716356087
276.81,39.32,5.650737267080725
277.12,39.31,5.657044772256708
277.26,39.32,5.6598940476190265
277.57,39.31,5.66620155279501
277.88,39.31,5.672509057970993
278.18,39.31,5.678613095238074
278.49,39.31,5.684920600414057
278.8,39.31,5.69122810559004
278.93,39.3,5.693872515527929
279.24,39.31,5.700180020703912
279.28,39.3,5.700993685300184
279.59,39.3,5.7072995859213025
279.84,39.31,5.71238628364387
280.14,39.3,5.71848876811592
280.45,39.3,5.724794668737038
280.76,39.3,5.731100569358157
281.06,39.3,5.737203053830207
281.36,39.3,5.743305538302257
281.66,39.3,5.749408022774308
281.97,39.3,5.755713923395426
281.98,39.29,5.755917287784659
282.14,39.29,5.759171118012402
282.44,39.3,5.765273602484452
282.48,39.29,5.7660870600413885
282.79,39.29,5.772391356107641
282.96,39.29,5.775848550724618
283.14,39.3,5.779510041407848
283.44,39.29,5.785610973084867
283.75,39.29,5.7919152691511195
283.83,39.3,5.793542598343666
284.13,39.29,5.799643530020685
284.44,39.29,5.805947826086937
284.47,39.28,5.806557763975136
284.77,39.29,5.8126586956521535
284.92,39.28,5.815708385093148
285.14,39.28,5.820181262939939
285.44,39.29,5.826282194616958
285.45,39.28,5.826485507246358
285.64,39.28,5.830348447204949
285.95,39.28,5.836651138716337
286.25,39.28,5.842750517598325
286.26,39.29,5.842953881987558
286.56,39.29,5.849054813664577
286.86,39.28,5.855154192546565
287.17,39.28,5.861456884057953
287.48,39.28,5.86775957556934
287.78,39.28,5.873858954451327
288.09,39.28,5.880161645962715
288.39,39.28,5.8862610248447025
288.7,39.28,5.89256371635609
289.01,39.28,5.8988664078674775
289.31,39.28,5.904965786749465
289.42,39.27,5.907201656314683
289.72,39.28,5.913301035196671
290.02,39.27,5.919398861283627
290.33,39.27,5.9256999482401485
290.64,39.27,5.93200103519667
290.94,39.27,5.938098861283627
291.25,39.27,5.944399948240148
291.32,39.26,5.945822412008265
291.47,39.26,5.948870548654228
291.78,39.26,5.955170031055883
292.08,39.27,5.96126785714284
292.22,39.27,5.964113509316753
292.45,39.27,5.968788509316752
292.76,39.26,5.975087991718409
293.06,39.26,5.981184265010334
293.36,39.26,5.98728053830226
293.67,39.26,5.9935800207039165
293.98,39.26,5.999879503105573
294.28,39.26,6.005975776397498
294.42,39.25,6.0088199792960495
294.65,39.25,6.013492598343667
294.89,39.25,6.018368374741183
295.05,39.25,6.021618892339527
295.37,39.25,6.028119927536214
295.46,39.26,6.029948809523791
295.76,39.25,6.036043530020686
296.07,39.25,6.042341407867477
296.27,39.24,6.046403519668719
296.51,39.24,6.0512780538302104
296.74,39.25,6.05595067287783
297.05,39.24,6.062246946169756
297.35,39.24,6.06834011387162
297.65,39.24,6.074433281573482
297.74,39.23,6.076260766045532
297.88,39.23,6.07910351966872
298.17,39.24,6.084993581780522
298.48,39.24,6.091289855072448
298.73,39.24,6.096367494824001
298.85,39.24,6.098804761904747
299.15,39.23,6.1048963768115785
299.46,39.23,6.1111910455486385
299.76,39.23,6.117282660455471
299.98,39.22,6.121748706004126
300.28,39.23,6.127840320910957
300.33,39.22,6.128855331262924
300.55,39.22,6.133321376811579
300.85,39.22,6.13941143892338
300.94,39.23,6.14123892339543
301.24,39.22,6.147328985507231
301.54,39.22,6.153419047619033
301.84,39.22,6.159509109730833
302.14,39.22,6.165599171842635
302.38,39.21,6.170469979296051
302.65,39.21,6.175949637681144
302.95,39.22,6.182039699792945
303.14,39.21,6.185895755693566
303.45,39.21,6.192187215320895
303.75,39.21,6.198275724637665
304.05,39.21,6.204364233954435
304.06,39.22,6.204567236024829
304.37,39.21,6.210858695652158
304.67,39.21,6.216947204968928
304.97,39.21,6.2230357142856985
305.06,39.2,6.22486180124222
305.2,39.2,6.227702380952365
305.51,39.2,6.233992236024829
305.81,39.2,6.240079192546568
305.97,39.21,6.243326397515513
306.27,39.2,6.249413354037251
306.41,39.19,6.252253209109715
306.71,39.19,6.258338612836422
306.99,39.19,6.26401832298135
307.29,39.2,6.270105279503089
307.41,39.19,6.272539440993772
307.6,39.2,6.27639451345754
307.9,39.19,6.282479917184247
308.21,39.19,6.288768167701845
308.51,39.19,6.294853571428554
308.81,39.19,6.300938975155263
309.06,39.18,6.3060088509316605
309.37,39.19,6.312297101449259
309.51,39.18,6.315136231884041
309.82,39.19,6.321424482401639
309.83,39.18,6.321627277432695
310.14,39.19,6.327915527950293
310.15,39.18,6.328118322981349
310.46,39.19,6.334406573498947
310.76,39.18,6.340490424430625
311.06,39.18,6.346574275362302
311.37,39.18,6.3528609213250355
311.39,39.17,6.353266407867478
311.67,39.17,6.358943219461682
311.97,39.17,6.365025517598328
312.28,39.17,6.3713105590061945
312.58,39.17,6.377392857142841
312.89,39.17,6.383677898550708
313.2,39.17,6.389962939958576
313.51,39.17,6.396247981366443
313.58,39.16,6.397666821946153
313.89,39.16,6.4039502587991555
314.09,39.17,6.408005124223586
314.39,39.16,6.414085869565201
314.56,39.17,6.417532505175967
314.86,39.16,6.423613250517582
314.87,39.15,6.423815890269135
315.17,39.16,6.42989663561075
315.24,39.15,6.431315113871619
315.43,39.15,6.435165269151122
315.73,39.15,6.441244461697706
316.04,39.15,6.447526293995843
316.33,39.15,6.453402846790873
316.41,39.14,6.455023550724621
316.71,39.15,6.461102743271204
317.01,39.14,6.467180383022757
317.31,39.14,6.473258022774311
317.38,39.15,6.47467650103518
317.68,39.14,6.4807541407867335
317.99,39.14,6.487034368530005
318.29,39.14,6.4931120082815585
318.59,39.14,6.49918964803311
318.77,39.13,6.502835300207023
318.91,39.13,6.5056708074534
319.21,39.14,6.511748447204952
319.38,39.14,6.515192443064166
319.68,39.13,6.521268530020688
319.99,39.13,6.527547153209094
320.03,39.12,6.528357091097291
320.25,39.12,6.532811749482385
320.55,39.13,6.538887836438907
320.85,39.12,6.544962370600398
320.86,39.13,6.545164906832282
321.16,39.12,6.551239440993773
321.25,39.13,6.553062267080729
321.55,39.12,6.55913680124222
321.86,39.12,6.565413819875761
322.16,39.12,6.5714883540372515
322.38,39.11,6.575941873705988
322.56,39.11,6.579585662525863
322.86,39.11,6.585658643892323
323.16,39.12,6.591733178053814
323.24,39.11,6.5933526397515365
323.54,39.12,6.5994271739130275
323.85,39.12,6.605704192546568
324.08,39.1,6.610358954451329
324.38,39.11,6.616431935817789
324.6,39.1,6.62088431677017
324.72,39.1,6.6233128881987415
325.02,39.11,6.6293858695652
325.14,39.1,6.631814440993772
325.44,39.1,6.6378858695652
325.55,39.11,6.640112629399569
325.85,39.1,6.646184057970998
326.15,39.1,6.652255486542425
326.46,39.1,6.658529296066235
326.75,39.1,6.664398343685283
327.06,39.1,6.670672153209093
327.35,39.09,6.6765396997929445
327.63,39.1,6.682206366459611
327.73,39.09,6.684229658385077
328.03,39.09,6.690299534161474
328.33,39.09,6.696369409937872
328.64,39.09,6.702641614906816
328.71,39.08,6.704057556935801
328.98,39.08,6.709519047619032
329.16,39.09,6.713160973084871
329.32,39.08,6.7163974120082655
329.58,39.08,6.721656625258783
329.88,39.09,6.727726501035181
330.18,39.08,6.733794824016548
330.48,39.08,6.739863146997915
330.78,39.08,6.74593146997928
330.98,39.07,6.749975983436838
331.24,39.07,6.755233850931662
331.42,39.07,6.758873913043463
331.73,39.08,6.7651445134575425
332.03,39.08,6.771212836438908
332.33,39.07,6.777279606625243
332.63,39.07,6.783346376811579
332.94,39.07,6.789615372670792
333.24,39.07,6.795682142857128
333.54,39.07,6.801748913043464
333.85,39.07,6.808017908902677
334.16,39.07,6.81428690476189
334.35,39.06,6.818128209109717
334.58,39.06,6.822778209109716
334.88,39.07,6.8288449792960515
334.97,39.06,6.830664544513444
335.26,39.07,6.8365290890269
335.56,39.06,6.842594306418205
335.61,39.07,6.843605434782594
335.86,39.05,6.848658488612822
336.01,39.05,6.851690320910958
336.31,39.06,6.857755538302262
336.62,39.05,6.864021325051745
336.93,39.05,6.870287111801227
337.23,39.05,6.8763507763975005
337.54,39.05,6.882616563146983
337.84,39.05,6.888680227743255
338.15,39.05,6.894946014492738
338.45,39.05,6.901009679089011
338.76,39.05,6.907275465838493
338.91,39.04,6.910306521739115
339.09,39.04,6.91394378881986
339.39,39.05,6.920007453416133
339.59,39.04,6.9240488612836275
339.9,39.05,6.93031464803311
340.2,39.04,6.936376759834352
340.44,39.05,6.94122769151137
340.75,39.04,6.947491873705988
341.05,39.04,6.95355398550723
341.23,39.05,6.957192184264994
341.47,39.03,6.962040631469963
341.78,39.03,6.968303209109714
341.95,39.04,6.971738405797085
342.26,39.03,6.978000983436837
342.43,39.04,6.9814361801242075
342.65,39.04,6.985881728778451
342.95,39.03,6.991942287784663
343.03,39.04,6.99355885093166
343.34,39.03,6.999821428571412
343.64,39.03,7.005881987577624
343.94,39.03,7.011942546583835
344.25,39.03,7.018205124223587
344.55,39.03,7.024265683229799
344.85,39.03,7.03032624223601
345.02,39.02,7.033759679089012
345.22,39.02,7.037799016563133
345.52,39.03,7.043859575569343
345.53,39.02,7.044061542443049
345.83,39.02,7.050120548654229
345.87,39.03,7.050928623188391
346.17,39.03,7.056989182194603
346.38,39.03,7.061231573498951
346.69,39.02,7.067492546583837
346.99,39.02,7.073551552795018
347.29,39.02,7.079610559006198
347.52,39.01,7.084254606625246
347.83,39.02,7.090515579710132
347.97,39.03,7.093343840579698
348.09,39.03,7.095768064182182
348.4,39.02,7.1020290372670685
348.41,39.01,7.102230952380941
348.57,39.01,7.105461594202886
348.87,39.02,7.1115206004140665
348.99,39.01,7.113943581780526
349.11,39.02,7.116367184264998
349.41,39.01,7.1224246376811475
349.56,39.02,7.125454140786737
349.86,39.01,7.131511594202887
349.92,39.02,7.132723395445122
350.22,39.01,7.138780848861272
350.52,39.01,7.14483830227742
350.83,39.01,7.151097670807441
351.13,39.01,7.15715512422359
351.43,39.01,7.163212577639739
351.74,39.01,7.16947194616976
351.85,39,7.17169244306417
352.15,39.01,7.177749896480319
352.45,39.01,7.183807349896468
352.52,39,7.1852203933747285
352.82,39.01,7.191277846790878
353.03,39,7.19551697722566
353.17,39,7.198343064182183
353.41,39,7.203187784679077
353.71,39,7.209243685300194
354.01,39,7.215299585921312
354.31,39,7.22135548654243
354.61,39,7.227411387163548
354.92,39,7.233669151138704
355.22,39,7.239725051759822
355.53,39,7.245982815734976
355.74,38.99,7.250220859213238
355.91,38.99,7.253651656314688
356.21,39,7.259707556935805
356.35,38.99,7.262532919254646
356.66,38.99,7.268789078674936
356.96,38.99,7.274843426501022
357.27,38.99,7.281099585921312
357.58,38.99,7.287355745341602
357.61,39,7.287961335403714
357.91,38.99,7.294015683229801
357.98,38.98,7.295428002070381
358.28,38.99,7.3014823498964665
358.34,38.98,7.302692908902678
358.47,38.98,7.30531578674947
358.78,38.99,7.311571946169759
358.82,38.98,7.312378985507234
359.08,38.98,7.317624741200816
359.39,38.99,7.323880900621106
359.69,38.99,7.3299352484471925
359.84,38.98,7.33296164596272
360.14,38.98,7.339014440993776
360.44,38.99,7.345068788819863
360.74,38.98,7.35112158385092
361.05,38.98,7.357376138716344
361.35,38.98,7.3634289337474
361.66,38.98,7.369683488612824
361.97,38.98,7.375938043478248
362.27,38.98,7.381990838509303
362.57,38.98,7.388043633540359
362.87,38.98,7.394096428571416
363.18,38.98,7.40035098343684
363.48,38.98,7.406403778467896
363.78,38.97,7.41245502070392
363.98,38.97,7.416489182194604
364.28,38.98,7.4225419772256584
364.36,38.97,7.424155641821932
364.54,38.97,7.427786387163548
364.84,38.98,7.433839182194602
364.93,38.97,7.43565455486541
365.23,38.98,7.4417073498964665
365.27,38.97,7.442514182194603
365.57,38.98,7.448566977225659
365.65,38.97,7.450180641821932
365.95,38.97,7.456231884057957
366.25,38.98,7.462284679089014
366.56,38.97,7.468537629399573
366.78,38.98,7.47297634575568
366.89,38.97,7.475195134575556
367.11,38.98,7.479633850931664
367.41,38.97,7.48568509316769
367.71,38.97,7.491736335403713
367.78,38.96,7.493147929606612
368.09,38.97,7.499400879917171
368.39,38.97,7.505452122153196
368.68,38.97,7.5113016563146875
368.99,38.97,7.5175546066252465
369.19,38.96,7.521587732919242
369.5,38.97,7.527840683229801
369.57,38.96,7.5292522774326995
369.71,38.96,7.5320754658384965
370.01,38.96,7.538125155279491
370.07,38.97,7.539335403726696
370.37,38.96,7.54538509316769
370.68,38.96,7.551636438923383
370.75,38.97,7.553048395445122
371.05,38.96,7.5590980848861165
371.07,38.97,7.559501501035184
371.31,38.97,7.564342494824004
371.55,38.97,7.569183488612824
371.73,38.97,7.572814233954439
371.91,38.97,7.576444979296054
372.21,38.96,7.582494668737048
372.52,38.96,7.588746014492741
372.83,38.96,7.594997360248434
373.13,38.96,7.601047049689428
373.42,38.97,7.6068965838509195
373.72,38.96,7.6129462732919135
374.03,38.96,7.619197619047606
374.33,38.96,7.6252473084886
374.63,38.96,7.631296997929594
374.94,38.96,7.637548343685287
375.24,38.96,7.643598033126281
375.55,38.96,7.649849378881974
375.86,38.96,7.6561007246376676
376.16,38.96,7.662150414078662
376.4,38.95,7.666988923395431
376.7,38.96,7.673038612836425
376.77,38.95,7.674449844720483
377.07,38.96,7.680499534161477
377.13,38.95,7.681709161490669
377.31,38.95,7.6853380434782474
377.5,38.95,7.689168530020691
377.76,38.95,7.694410248447192
378,38.95,7.699248757763963
378.15,38.95,7.7022728260869435
378.45,38.95,7.708320962732906
378.76,38.95,7.714570703933735
379.06,38.95,7.720618840579697
379.23,38.96,7.7240469979295945
379.39,38.96,7.727273498964791
379.69,38.95,7.7333216356107535
379.99,38.95,7.739369772256716
380.1,38.96,7.741587991718414
380.4,38.96,7.747637681159407
380.71,38.95,7.753887422360235
381.01,38.95,7.759935559006198
381.31,38.95,7.765983695652161
381.43,38.96,7.768403571428559
381.73,38.95,7.774451708074522
382.04,38.95,7.78070144927535
382.27,38.94,7.7853371635610635
382.56,38.94,7.791182194616964
382.72,38.94,7.794407039337462
383.02,38.95,7.800455175983424
383.29,38.94,7.805897101449263
383.59,38.95,7.811945238095225
383.8,38.94,7.816177846790878
384.11,38.94,7.82242598343684
384.38,38.94,7.827867908902679
384.68,38.94,7.83391449275361
384.75,38.95,7.835325724637668
385,38.94,7.840364544513444
385.26,38.95,7.8456062629399455
385.37,38.95,7.847823913043466
385.67,38.94,7.853870496894397
